9.999999999999573674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.516850808282462104e-01,3.376305770832210579e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.110001601081810051e-04,2.110001601081839867e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.318187695375801539e-05,1.318187695375801539e-05,0.000000000000000000e+00,4.516850808282462104e-01,0.000000000000000000e+00,8.223472299663048827e-07,8.223472299663048827e-07,0.000000000000000000e+00,0.000000000000000000e+00,5.103078126954710116e-08,5.103078126954710116e-08,0.000000000000000000e+00,0.000000000000000000e+00,3.112636652248716845e-09,0.000000000000000000e+00,3.112636652248761099e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.809288556778410181e-10,1.809288556778410181e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.360383908342726337e-12,9.360383908342726337e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.753183779950706790e-13,3.753183779950706790e-13,0.000000000000000000e+00,0.000000000000000000e+00,8.465828075076614270e-15,8.465828075076734177e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.471355468253229715e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.471355468253229715e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.376305770832210579e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.495916832172155916e-03,9.495916832172155916e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.912731326176750861e-04,7.912731326176862534e-04,0.000000000000000000e+00,0.000000000000000000e+00,6.179764861895991127e-05,0.000000000000000000e+00,6.179764861896079218e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.627898692180585838e-06,4.627898692180585838e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.354270123210877906e-07,3.354270123210877906e-07,0.000000000000000000e+00,4.069715261457143018e-01,0.000000000000000000e+00,2.345366237256714496e-08,2.345366237256714496e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.544116245925478167e-09,1.544116245925478167e-09,0.000000000000000000e+00,0.000000000000000000e+00,8.985065530347801546e-11,4.069715261457143018e-01,8.985065530347673591e-11,0.000000000000000000e+00,0.000000000000000000e+00,4.035378049119827930e-12,4.035378049119770576e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.015899369009194911e-13,1.015899369009194911e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.267449782340111075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.267449782340111075e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.145158299029288701e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.780492396541740949e-02,1.780492396541740949e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.854587534306317495e-03,1.854587534306343950e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.738231991264249361e-04,1.738231991264274027e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.519136438566881703e-05,1.519136438566881703e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.259620230980380378e-06,0.000000000000000000e+00,1.259620230980380378e-06,0.000000000000000000e+00,0.000000000000000000e+00,9.936501569284909318e-08,9.936501569284909318e-08,0.000000000000000000e+00,0.000000000000000000e+00,7.316253280761812635e-09,7.316253280761812635e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.740017139235246309e-10,4.740017139235246309e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.365352364176392789e-11,2.365352364176392789e-11,0.000000000000000000e+00,0.000000000000000000e+00,6.603345898559704257e-13,3.656342772340137603e-01,6.603345898559704257e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.656342772340137603e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.145158299029288701e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.408178238936258764e-01,1.408178238936258764e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.782028574139106675e-02,2.782028574139067123e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.477410803110770818e-03,0.000000000000000000e+00,3.477410803110770818e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.802685239855476177e-04,3.802685239855422509e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.799106456648882266e-05,3.799106456648828055e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.547008989657738429e-06,3.547008989657738429e-06,0.000000000000000000e+00,0.000000000000000000e+00,3.117067102274684283e-07,3.117067102274640343e-07,0.000000000000000000e+00,0.000000000000000000e+00,2.540425688768934346e-08,0.000000000000000000e+00,2.540425688768934346e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.817161776888191232e-09,1.817161776888217082e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.000773756181706657e-10,1.000773756181706657e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.081561419327859025e-12,3.081561419327859025e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.274623339330416383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.274623339330416383e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.760966265294725552e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.308945062464427822e-01,9.332976774623022442e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.638228299906149904e-02,2.186245802044483114e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.222236643722088609e-03,3.188164119194513476e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.027651965562278004e-03,3.984444689636741773e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.155363394930007144e-04,0.000000000000000000e+00,4.478242408722577140e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.199890651923915641e-05,4.645164943253617338e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.163995020237164283e-06,4.487748584631476707e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044356615146436769e-07,3.981265181549551360e-08,0.000000000000000000e+00,0.000000000000000000e+00,8.245286198863748933e-09,3.065878472818695871e-09,0.000000000000000000e+00,0.000000000000000000e+00,5.042204872375213148e-10,0.000000000000000000e+00,1.793725542833738906e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.733378298371907514e-11,5.777927661239705177e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.084191293897975750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.323225028603299325e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.598354505603697184e-01,1.925906339002958767e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.788856161917052601e-01,6.213568496151079118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.134819848477971405e-02,1.107495955396047005e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.557882036522985320e-03,1.635939491156334019e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.203327409283234603e-03,0.000000000000000000e+00,2.122617462173228436e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.503323207027294382e-04,2.500272135835082506e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.717953969365175067e-05,2.717836614741245827e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.819925203776297631e-06,2.714166407364200451e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.773427591246645633e-07,2.382527553980741192e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.515203749883478640e-08,0.000000000000000000e+00,1.624239664770711970e-09,0.000000000000000000e+00,0.000000000000000000e+00,9.999666805718751503e-10,6.240161874138920301e-11,0.000000000000000000e+00,0.000000000000000000e+00,3.697873703193435353e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024047775801453508e-01,3.072143327404309732e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.260581301740057725e-01,2.773278863828144147e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.285853003123791582e-02,9.816584148658445697e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132672506294778170e-02,1.887787510491252888e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.946669227198089816e-03,0.000000000000000000e+00,3.008488805669713370e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.874805719941288251e-04,4.201639129144908377e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.794230810171154636e-05,5.311923134239573800e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.570539456093806876e-06,6.183671028832824095e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.025401558178667758e-07,6.612370471287605939e-07,0.000000000000000000e+00,0.000000000000000000e+00,4.848426018456361811e-08,0.000000000000000000e+00,6.233690595158182401e-08,0.000000000000000000e+00,0.000000000000000000e+00,3.638296849086427370e-09,4.587417766239313154e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.540780709663918623e-10,1.910568079983280900e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.874187289360376485e-01,7.177712931494066584e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.536561980235278235e-01,0.000000000000000000e+00,6.131823221259897344e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.592570470451724340e-01,1.873606993986145358e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.528976996517948356e-02,4.151655598124534031e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.362162031923628870e-03,7.483944538726270811e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.912646378782677316e-04,1.165324374340609399e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.383485985689161639e-04,0.000000000000000000e+00,1.621292522640795314e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.766009920731872822e-05,2.041036107800824154e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.069596899481325973e-06,2.272079256776358584e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.158927256279049626e-07,2.017689024559860988e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.795581816736331470e-08,1.045969990331854124e-09,0.000000000000000000e+00,0.000000000000000000e+00,8.681198741306462644e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.156415996211004105e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.496399240243086459e-02,0.000000000000000000e+00,3.573019582133620808e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.387317141150468391e-02,2.043941485168159489e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.155715610026909951e-02,5.269527046732453562e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.239516406180994706e-03,1.085328398423194771e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.029096706404896127e-03,1.903828906849101875e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.735612200130408540e-04,0.000000000000000000e+00,2.956968933555474384e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.603177183253057534e-05,4.165083493204844214e-05,0.000000000000000000e+00,0.000000000000000000e+00,3.524570210754876857e-06,5.366959184558507044e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.227462044257785194e-07,6.184620398080849218e-07,0.000000000000000000e+00,0.000000000000000000e+00,4.070889375951928298e-08,5.761874193655208235e-08,0.000000000000000000e+00,0.000000000000000000e+00,2.305007941657207977e-09,0.000000000000000000e+00,3.173127815787868097e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
