1.000000000000056843e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	4.712338353492333543e-01	1.467151941764403313e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.078487957133689911e-05	7.078487957133689911e-05	0.000000000000000000e+00	0.000000000000000000e+00	2.891000950249079983e-06	2.891000950249079983e-06	0.000000000000000000e+00	4.712338353492333543e-01	0.000000000000000000e+00	9.226242725933590180e-08	9.226242725933590180e-08	0.000000000000000000e+00	0.000000000000000000e+00	2.015567737789571326e-09	2.015567737789571326e-09	0.000000000000000000e+00	0.000000000000000000e+00	2.231255798291045344e-11	0.000000000000000000e+00	2.231255798291045344e-11	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.722524252821669974e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.722524252821669974e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.467151941764403313e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.203599705757435766e-03	1.174602667401282094e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.747356091798040950e-04	6.841541978890127351e-05	0.000000000000000000e+00	0.000000000000000000e+00	2.501922001662469598e-05	0.000000000000000000e+00	2.968165213273359272e-06	0.000000000000000000e+00	0.000000000000000000e+00	9.969250906764700492e-07	8.603722358210344110e-08	0.000000000000000000e+00	0.000000000000000000e+00	2.665606927025033795e-08	1.249503247042967738e-09	0.000000000000000000e+00	7.498714558362803428e-01	0.000000000000000000e+00	3.570009277265698400e-10	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.381457298057639504e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.760591029159815746e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.542645205421321226e-02	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.187215675112486934e-02	1.808699111506865964e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.274203842065722108e-03	1.625280757563591716e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.420002188780127743e-04	0.000000000000000000e+00	1.102552740167563413e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.282436582625791211e-05	5.465327202566169738e-06	0.000000000000000000e+00	0.000000000000000000e+00	4.423241494532256996e-07	1.778459621624540745e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.497019482258015289e-09	2.856007421812574437e-09	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.117257260305359878e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.886855493199386391e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.443589164747741960e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.154439209545409850e-01	4.293068579456185696e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.820993790416007257e-02	5.823189276030513867e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.474001820191368835e-03	0.000000000000000000e+00	5.382859988261248915e-04	0.000000000000000000e+00	0.000000000000000000e+00	3.783595494805370670e-04	3.445802704494232299e-05	0.000000000000000000e+00	0.000000000000000000e+00	2.274658186079510971e-05	1.401109641017603832e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.808997891653587072e-07	2.748907143494597720e-08	0.000000000000000000e+00	0.000000000000000000e+00	1.660054313928570490e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.173829513705725525e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.747591366238251120e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.099013701910824398e-01	3.022287680254739928e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.757308207493418456e-02	7.201507397695555701e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.543218913647949782e-03	0.000000000000000000e+00	1.063273073467777864e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.414135766870946819e-04	1.093585025613478135e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.644006166893456163e-05	7.807541864202682054e-05	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.670604940013278537e-06	3.529013670731992577e-06	0.000000000000000000e+00	0.000000000000000000e+00	5.997615585806616049e-08	7.657669899735225912e-08	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.591299058293037971e-01	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	4.414928692230181417e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.736484500459558156e-01	4.090830933507973860e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.158283599263539715e-01	1.177455717665484153e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.121300024252633157e-02	1.899617644473907546e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.634112781182316402e-03	1.918824651386602444e-04	0.000000000000000000e+00	0.000000000000000000e+00	2.231379558612806046e-04	0.000000000000000000e+00	1.156873406328929339e-05	0.000000000000000000e+00	0.000000000000000000e+00	1.182030071702723475e-05	3.223718377371013460e-07	0.000000000000000000e+00	0.000000000000000000e+00	2.977387737239710911e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.875052763592324867e-01
0.000000000000000000e+00	0.000000000000000000e+00	3.433559894369292431e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.159251758885898487e-02	3.743326582997290597e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.113754992429974333e-02	1.451913526739972149e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.344107032161766940e-02	3.275445291967051670e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.463842973707758462e-03	4.906073289751326609e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.809903727004549757e-04	0.000000000000000000e+00	4.925595944984571340e-04	0.000000000000000000e+00	0.000000000000000000e+00	1.898495233557242139e-05	3.048288121486325683e-05	0.000000000000000000e+00	0.000000000000000000e+00	5.885160293572883173e-07	8.862548030812457500e-07	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.892794625994142832e-01	3.328026804308973491e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.700661922899828871e-01	4.124675567508982038e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.813473227644562535e-01	0.000000000000000000e+00	1.897168156983549542e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.020443685199480616e-02	4.683188983049260505e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.017770695434149109e-03	6.923613517167022651e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.069325146570164085e-03	5.902546238753414334e-05	0.000000000000000000e+00	0.000000000000000000e+00	7.733844972689042294e-05	2.263564382250426126e-06	0.000000000000000000e+00	0.000000000000000000e+00	2.606553023563716637e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.559991945563210303e-01	0.000000000000000000e+00	0.000000000000000000e+00	3.131613682046652247e-02	3.601355734353565707e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.082587550036117369e-02	0.000000000000000000e+00	2.032015166949781848e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.031185918501097684e-02	6.583310705395560569e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.499352960987801374e-03	1.382476230470530178e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.948897630206226542e-04	1.905189447203269699e-03	0.000000000000000000e+00	0.000000000000000000e+00	8.390200103337600523e-05	1.589768863780161956e-04	0.000000000000000000e+00	0.000000000000000000e+00	3.528418669185784212e-06	0.000000000000000000e+00	6.134971692749510590e-06	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
